Nasty Baby,R,101 min,Drama,10/30/15,Sebastián Silva,Sebastián Silva (screenplay),"Sebastián Silva, Kristen Wiig, Tunde Adebimpe, Reg E. Cathey",http://ia.media-imdb.com/images/M/MV5BODM5MDUzNzk1MV5BMl5BanBnXkFtZTgwMDYzMzM4NjE@._V1_SX300.jpg,"A close-knit trio navigates the idea of creating life, while at the same time being confronted with a brutal scenario that causes them to take a life."
"Sex, Death and Bowling",R,92 min,"Comedy, Drama, Family",10/30/15,Ally Walker,"Ally Walker (story), Ally Walker, Ally Walker","Drea de Matteo, Selma Blair, Adrian Grenier, Mary Lynn Rajskub",http://ia.media-imdb.com/images/M/MV5BMjI3ODUyNDk3OV5BMl5BanBnXkFtZTgwNzc5NDc3NjE@._V1_SX300.jpg,"Eli McAllister, our eleven-year-old hero, is on a quest. He is also setting out to win The Fiesta Cup, a local bowling tournament. Joining him is his famous fashion designer uncle, Sean McAllister."
Carter High,PG-13,110 min,"Crime, Drama, Sport",10/30/15,Arthur Muhammad,Arthur Muhammad,"Vivica A. Fox, Charles S. Dutton, Pooch Hall, Reginald C. Hayes",http://ia.media-imdb.com/images/M/MV5BMTUyNDYzODkyNl5BMl5BanBnXkFtZTgwNTA5MjE1NjE@._V1_SX300.jpg,"During the 1980s Carter High School in Dallas, Texas was a football powerhouse. This is the story of four of the student athletes whose off the field activities cost them their future."
Truth,R,125 min,"Biography, Drama",10/30/15,James Vanderbilt,"James Vanderbilt (screenplay), Mary Mapes (book)","Cate Blanchett, Robert Redford, Topher Grace, Dennis Quaid",http://ia.media-imdb.com/images/M/MV5BMzkxNjU2MzMzOF5BMl5BanBnXkFtZTgwOTA3Mjg4NjE@._V1_SX300.jpg,"Newsroom drama detailing the 2004 CBS 60 Minutes report investigating then-President George W. Bush's military service, and the subsequent firestorm of criticism that cost anchor Dan Rather and producer Mary Mapes their careers."
Frankenstein,R,89 min,"Horror, Thriller",10/30/15,Bernard Rose,Bernard Rose,"Carrie-Anne Moss, Xavier Samuel, Tony Todd, Danny Huston",http://ia.media-imdb.com/images/M/MV5BMTY3MTc1MjY3Ml5BMl5BanBnXkFtZTgwNDU2ODcxNzE@._V1_SX300.jpg,A married couple of scientists create a modern-day monster.
The Last Witch Hunter,PG-13,106 min,"Action, Adventure, Fantasy",10/23/15,Breck Eisner,"Cory Goodman, Matt Sazama, Burk Sharpless","Vin Diesel, Rose Leslie, Elijah Wood, Ólafur Darri Ólafsson",http://ia.media-imdb.com/images/M/MV5BMjM5Njk5MzYzM15BMl5BanBnXkFtZTgwNzM1Mjk4NjE@._V1_SX300.jpg,The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.
Christmas Oranges,PG,101 min,Drama,10/23/15,John Lyde,"Linda Bethers (based upon the book by), Sally Meyer (screenplay), Ben Sowards (based upon the book by)","Edward Herrmann, Nancy Stafford, Bailee Michelle Johnson, Savanna Kylie Lewis",http://ia.media-imdb.com/images/M/MV5BMjIxODE4Mjc0NV5BMl5BanBnXkFtZTgwODc4ODc0MDE@._V1_SX300.jpg,"Experience the journey of Rose, an orphan who teaches the meaning of hope to all those around her. Share a slice of Christmas sweetened with friendship in this poignant story based on a classic holiday tale."
Paranormal Activity: The Ghost Dimension,R,88 min,Horror,10/23/15,Gregory Plotkin,"Jason Pagan (screenplay), Andrew Deutschman (screenplay), Adam Robitel (screenplay), Gavin Heffernan (screenplay), Brantley Aufill (story), Jason Pagan (story), Andrew Deutschman (story), Oren Peli (based on the film ""Paranormal Activity"")","Chris J. Murray, Brit Shaw, Ivy George, Dan Gill",http://ia.media-imdb.com/images/M/MV5BMjQxMjE5OTA3OF5BMl5BanBnXkFtZTgwMDAxNTg4NjE@._V1_SX300.jpg,"Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan."
Julia,R,95 min,"Horror, Thriller",10/23/15,Matthew A. Brown,"Matthew A. Brown, Matthew A. Brown","Ashley C. Williams, Tahyna Valentina MacManus, Jack Noseworthy, Joel de la Fuente",http://ia.media-imdb.com/images/M/MV5BMTk1MTUzNDU3MF5BMl5BanBnXkFtZTgwNzAxMDI2MTE@._V1_SX300.jpg,"A neo-noir revenge thriller centering on Julia Shames, who after suffering a brutal trauma, falls prey to an unorthodox form of therapy to restore herself."
Rock the Kasbah,R,106 min,"Comedy, Music",10/23/15,Barry Levinson,Mitch Glazer (screenplay),"Bill Murray, Bruce Willis, Kate Hudson, Zooey Deschanel",http://ia.media-imdb.com/images/M/MV5BMTcyOTIyMTE1Nl5BMl5BanBnXkFtZTgwNzk2OTU5NTE@._V1_SX300.jpg,"A down-on-his-luck music manager discovers a teenage girl with an extraordinary voice while on a music tour in Afghanistan and takes her to Kabul to compete on the popular television show, Afghan Star."
Steve Jobs,R,122 min,"Biography, Drama",10/23/15,Danny Boyle,"Aaron Sorkin (screenplay), Walter Isaacson (book)","Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels",http://ia.media-imdb.com/images/M/MV5BMjE0NTA2MTEwOV5BMl5BanBnXkFtZTgwNzg4NzU2NjE@._V1_SX300.jpg,"Steve Jobs takes us behind the scenes of the digital revolution, to paint a portrait of the man at its epicenter. The story unfolds backstage at three iconic product launches, ending in 1998 with the unveiling of the iMac."
Jem and the Holograms,PG,118 min,"Adventure, Drama, Fantasy",10/23/15,Jon M. Chu,Ryan Landels,"Aubrey Peeples, Stefanie Scott, Aurora Perrineau, Hayley Kiyoko",http://ia.media-imdb.com/images/M/MV5BMjIxMDI1MTI2M15BMl5BanBnXkFtZTgwODYzODc2NTE@._V1_SX300.jpg,"As a small-town girl catapults from underground video sensation to global superstar, she and her three sisters begin a journey of discovering that some talents are too special to keep hidden."
Only God Can,PG,,Family,10/18/15,Randall Owens,"Colette Harrington Schwoeri, Terry Ward Tucker","Lisa Sheridan, Donna D'Errico, Robbi Chong, Debra Capps",http://ia.media-imdb.com/images/M/MV5BOTQ0MTgyMTMwN15BMl5BanBnXkFtZTgwOTA5MDkxNjE@._V1_SX300.jpg,"Only God Can is the story of 5 longtime friends struggling through life's challenges, discovering through faith that Only God Can empower them to become the person they truly desire to be."
Goosebumps,PG,103 min,"Adventure, Comedy, Fantasy",10/16/15,Rob Letterman,"Darren Lemke (screenplay), Scott Alexander (story), Larry Karaszewski (story), R.L. Stine (""Goosebumps"" books)","Jack Black, Dylan Minnette, Odeya Rush, Ryan Lee",http://ia.media-imdb.com/images/M/MV5BMjA1OTUzNTQ5Ml5BMl5BanBnXkFtZTgwODQ4NDkxNjE@._V1_SX300.jpg,"A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware."
Wind Walkers,R,93 min,"Action, Horror, Thriller",10/16/15,Russell Friedenberg,Russell Friedenberg (screenplay),"Glen Powell, Zane Holtz, Rudy Youngblood, Kiowa Gordon",http://ia.media-imdb.com/images/M/MV5BMjE1NjYyMjQwMF5BMl5BanBnXkFtZTgwNTEzMzc5NjE@._V1_SX300.jpg,"With one of their own missing, a group of friends travel to the remote Florida everglades where they discover that an ancient, malevolent curse is tracking them."
Re-Kill,R,88 min,"Action, Horror, Sci-Fi",10/16/15,Valeri Milev,Michael Hurst,"Bruce Payne, Mark Adams, Scott Adkins, Daniella Alonso",http://ia.media-imdb.com/images/M/MV5BMTMxNDk5OTUxMl5BMl5BanBnXkFtZTcwNTMzNjM1NA@@._V1_SX300.jpg,"It's been 5 years since the outbreak that wiped out 85% of the world's population, but the war between Re-Animates (Re-Ans) and Humans wages on. Most of the major cities are still ..."
The Wicked Within,R,91 min,Horror,10/16/15,Jay Alaimo,Stephen Wallis,"Sienna Guillory, Gianni Capaldi, Enzo Cilenti, Michele Hicks",http://ia.media-imdb.com/images/M/MV5BMTUwNzQ4NDU5NV5BMl5BanBnXkFtZTgwMDk4MDExMDE@._V1_SX300.jpg,"After a year passes since the sudden death of a child, a family gathering takes place whilst peculiar unexplainable events occur. Tension over peculiar circumstances cracks the veneer of ..."
Mi America,R,125 min,"Crime, Drama",10/16/15,Robert Fontaine,Robert Fontaine,"Robert Fontaine, Michael Brainard, Grant Boyd, Michael Derek",http://ia.media-imdb.com/images/M/MV5BMjQxNzc3MDE0OF5BMl5BanBnXkFtZTgwNjQwMTg3NjE@._V1_SX300.jpg,"A hate-crime has been committed in a the small city of Braxton, N.Y. Five migrant laborers have been beaten, shot, then ditched. This will upset the delicate balance of an ethnically diverse populace."
Crimson Peak,R,119 min,"Drama, Fantasy, Horror",10/16/15,Guillermo del Toro,"Guillermo del Toro, Matthew Robbins","Mia Wasikowska, Jessica Chastain, Tom Hiddleston, Charlie Hunnam",http://ia.media-imdb.com/images/M/MV5BNTY2OTI5MjAyOV5BMl5BanBnXkFtZTgwNTkzMjQ0NDE@._V1_SX300.jpg,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds - and remembers."
Lumberjack Man,R,105 min,"Comedy, Horror",10/16/15,Josh Bear,"Josh Bear (story), Bill Muehl (story), Ed Kuehnel (screenplay), Matt Entin (screenplay), Matt Entin, Ed Kuehnel","Michael Madsen, Ciara Flynn, Jarrett King, Brina Palencia",http://ia.media-imdb.com/images/M/MV5BMTY4NTkzOTEzOF5BMl5BanBnXkFtZTgwOTgxNzI1MDE@._V1_SX300.jpg,"As the staff of Good Friends Church Camp prepares for a spring break filled with ""Fun Under the Son"", a demon logger rises from his sap boiler to wreak his vengeance and feast on flapjacks soaked in the blood of his victims."
Unnatural,R,89 min,"Action, Horror, Thriller",10/16/15,Hank Braxtan,"Ron Carlson, Arch Stanton (screenplay)","James Remar, Sherilyn Fenn, Ron Carlson, Graham Greene",http://ia.media-imdb.com/images/M/MV5BMTgyNzYyNzc3NF5BMl5BanBnXkFtZTgwNTkwNzE2NjE@._V1_SX300.jpg,Global climate change prompts a scientific corporation to genetically modify Alaskan polar bears with horrific and deadly results.
Bridge of Spies,PG-13,141 min,"Biography, Drama, History",10/16/15,Steven Spielberg,"Matt Charman, Ethan Coen, Joel Coen","Mark Rylance, Domenick Lombardozzi, Victor Verhaeghe, Mark Fichera",http://ia.media-imdb.com/images/M/MV5BMjIxOTI0MjU5NV5BMl5BanBnXkFtZTgwNzM4OTk4NTE@._V1_SX300.jpg,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers."
Experimenter,PG-13,98 min,"Biography, Drama, History",10/16/15,Michael Almereyda,Michael Almereyda,"Taryn Manning, Winona Ryder, Peter Sarsgaard, John Leguizamo",http://ia.media-imdb.com/images/M/MV5BOTA4NzYwMDI0NF5BMl5BanBnXkFtZTgwNTgzNDczNjE@._V1_SX300.jpg,"In 1961, famed social psychologist Stanley Milgram conducted a series of radical behavior experiments that tested ordinary humans willingness to obey authority."
Bastard,R,82 min,Horror,10/16/15,"Powell Robinson, Patrick Robert Young",Patrick Robert Young,"Rebekah Kennedy, Ellis Greer, Dan Creed, Will Tranfo",http://ia.media-imdb.com/images/M/MV5BMTczNTUwMjI3MF5BMl5BanBnXkFtZTgwNDM3Mjc0MjE@._V1_SX300.jpg,"Five strangers - newlywed serial killers, a suicidal cop, and two runaways - become suspect and victim when a masked murderer makes its presence known in an isolated mountain town."
Tales of Halloween,R,92 min,Horror,10/16/15,"Darren Lynn Bousman, Axelle Carolyn, Adam Gierasch, Andrew Kasch, Neil Marshall, Lucky McKee, Mike Mendez, Dave Parker, Ryan Schifrin, John Skipp, Paul Solet","Axelle Carolyn (segment), Andrew Kasch (segment), Neil Marshall (segment), Lucky McKee (segment), Mike Mendez (segment), Dave Parker (segment), Ryan Schifrin (segment), Clint Sears (segment), John Skipp (segment)","Adrienne Barbeau, Hunter Smit, Cameron Easton, Caroline Williams",http://ia.media-imdb.com/images/M/MV5BMjQwODQ1MTM1MF5BMl5BanBnXkFtZTgwODUwNzY5NjE@._V1_SX300.jpg,"Ten stories are woven together by their shared theme of Halloween night in an American suburb, where ghouls, imps, aliens and axe murderers appear for one night only to terrorize unsuspecting residents."
Woodlawn,PG,123 min,"Drama, Sport",10/16/15,"Andrew Erwin, Jon Erwin","Jon Erwin, Quinton Peeples","Sean Astin, Nic Bishop, Caleb Castille, Sherri Shepherd",http://ia.media-imdb.com/images/M/MV5BMTA0ODM5MTM5MTleQTJeQWpwZ15BbWU4MDAwNzk1NDYx._V1_SX300.jpg,A gifted high school football player must learn to embrace his talent and his faith as he battles racial tensions on and off the field.
The Final Girls,PG-13,88 min,"Comedy, Horror",10/9/15,Todd Strauss-Schulson,"M.A. Fortin (screenplay), Joshua John Miller (screenplay)","Taissa Farmiga, Malin Akerman, Alexander Ludwig, Nina Dobrev",http://ia.media-imdb.com/images/M/MV5BMjI4Nzk2NzAzOV5BMl5BanBnXkFtZTgwNjI1NzY4NjE@._V1_SX300.jpg,"A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer."
99 Homes,R,112 min,Drama,10/9/15,Ramin Bahrani,"Ramin Bahrani (story), Ramin Bahrani, Amir Naderi, Bahareh Azimi (story)","Laura Dern, Andrew Garfield, Michael Shannon, Clancy Brown",http://ia.media-imdb.com/images/M/MV5BMTgyODExMDc0M15BMl5BanBnXkFtZTgwMjY2ODg4NTE@._V1_SX300.jpg,A recently unemployed single father struggles to get back his foreclosed home by working for the real estate broker who is the source of his frustration.
Just Let Go,PG-13,106 min,Drama,10/9/15,"Christopher S. Clark, Patrick Henry Parker","Christopher S. Clark, Vance Mellen (screenplay), Vance Mellen, Patrick Henry Parker, Chris Stuart Williams (book)","Henry Ian Cusick, Brenda Vaccaro, Sam Sorbo, Jacob Buster",http://ia.media-imdb.com/images/M/MV5BNDY2NzQxNzQ2MV5BMl5BanBnXkFtZTgwNDQzNTE5NTE@._V1_SX300.jpg,"After surviving a drunk driving accident that killed his pregnant wife and two kids, Chris Williams struggles to 'just let go' and forgive the young man who caused it."
Big Stone Gap,PG-13,103 min,"Comedy, Romance",10/9/15,Adriana Trigiani,Adriana Trigiani,"Patrick Wilson, Ashley Judd, Jane Krakowski, Dagmara Dominczyk",http://ia.media-imdb.com/images/M/MV5BNjI3NzIyMTU5N15BMl5BanBnXkFtZTgwMDk1MzgzNjE@._V1_SX300.jpg,"In a small town nestled in the Appalachian Mountains of Virginia, self-proclaimed spinster Ave Maria Mulligan finds her life shaken up and forever changed after learning a long-buried family secret."
Pan,PG,111 min,"Adventure, Family, Fantasy",10/9/15,Joe Wright,"Jason Fuchs, J.M. Barrie (characters)","Hugh Jackman, Levi Miller, Garrett Hedlund, Rooney Mara",http://ia.media-imdb.com/images/M/MV5BMzk2MDg5MDczMl5BMl5BanBnXkFtZTgwNTE2NjYyNjE@._V1_SX300.jpg,"12-year-old orphan Peter is spirited away to the magical world of Neverland, where he finds both fun and danger, and ultimately discovers his destiny -- to become the hero who will be forever known as Peter Pan."
The Walk,PG,123 min,"Adventure, Biography, Drama",10/9/15,Robert Zemeckis,"Robert Zemeckis (screenplay), Christopher Browne (screenplay), Philippe Petit (book)","Joseph Gordon-Levitt, Guillaume Baillargeon, Émilie Leclerc, Mark Trafford",http://ia.media-imdb.com/images/M/MV5BNTY4MzA4Mzc5Nl5BMl5BanBnXkFtZTgwNDIzMzk5NjE@._V1_SX300.jpg,"In 1974, high-wire artist Philippe Petit recruits a team of people to help him realize his dream: to walk the immense void between the World Trade Center towers."
Knock Knock,R,99 min,"Horror, Thriller",10/9/15,Eli Roth,"Eli Roth (screenplay), Nicolás López (screenplay), Guillermo Amoedo (screenplay), Anthony Overman (story), Michael Ronald Ross (story)","Keanu Reeves, Lorenza Izzo, Ana de Armas, Aaron Burns",http://ia.media-imdb.com/images/M/MV5BMTY5NTkyMzM1Nl5BMl5BanBnXkFtZTgwODU3Njc2NjE@._V1_SX300.jpg,"When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse."
Brand: A Second Coming,R,100 min,"Documentary, Biography",10/9/15,Ondi Timoner,Ondi Timoner,"Simon Amstell, Andrew Antonio, Barbara Brand, Ron Brand",http://ia.media-imdb.com/images/M/MV5BMTQ0NDI1MzE2OF5BMl5BanBnXkFtZTgwMTc0MTc4NjE@._V1_SX300.jpg,"Follows comedian/author/activist Russell Brand as he dives headlong into drugs, sex & fame in an attempt to find happiness, only to realize that our culture feeds us bad ideas & empty idols..."
Ladrones,PG-13,,Comedy,10/9/15,Joe Menendez,Jon Molerio,"Fernando Colunga, Eduardo Yáñez, Miguel Varoni, Jessica Lindsey",http://ia.media-imdb.com/images/M/MV5BMTAzMTE1OTMzNjNeQTJeQWpwZ15BbWU4MDkxMTkwODYx._V1_SX300.jpg,Legendary thief Alejandro Toledo return to his roots with a new partner to reclaim land stolen from a hard working community by a ruthless family of crooks.
Speak No Evil,R,74 min,Horror,10/8/15,Roze,Roze,"Gabrielle Stone, Olivia Cavender, Carl Jensen IV, Sean Wesley",http://ia.media-imdb.com/images/M/MV5BMTY4NjQ0NjEzMF5BMl5BanBnXkFtZTgwMTQwNzczMzE@._V1_SX300.jpg,"When all the children in a small town become possessed, one mother refuses to believe that her daughter is lost to the devil and will do whatever it takes to keep her alive."
The Wine of Summer,PG,,Drama,10/6/15,Maria Matteoli,Maria Matteoli,"Elsa Pataky, Marcia Gay Harden, Ethan Peck, Kelsey Asbille",http://ia.media-imdb.com/images/M/MV5BMjEzODY4ODI5M15BMl5BanBnXkFtZTcwNjc1NzQwNw@@._V1_SX300.jpg,"A frustrated actor travels to Spain in search of a playwright, a trip that unexpectedly binds him to a group of five previously unconnected people."
Last Shift,R,90 min,"Horror, Thriller",10/6/15,Anthony DiBlasi,"Anthony DiBlasi, Anthony DiBlasi, Scott Poiley, Scott Poiley","Juliana Harkavy, Joshua Mikel, J. LaRose, Natalie Victoria",http://ia.media-imdb.com/images/M/MV5BMTQ2NDM5NTMwMF5BMl5BanBnXkFtZTgwMTkzMDA4NjE@._V1_SX300.jpg,A rookie cop's 1st shift in the last night of a closing police station alone turns into a living nightmare. The plot echoes John Carpenter's 'Assault on Precinct 13' but with a supernatural twist.
Tremors 5: Bloodlines,PG-13,99 min,"Action, Horror, Sci-Fi",10/6/15,Don Michael Paul,"M.A. Deuce (story), C.J. Strebor (story), William Truesmith (story), John Whelpley","Brandon Auret, Natalie Becker, Emmanuel Castis, Michael Gross",http://ia.media-imdb.com/images/M/MV5BMjczMDQxMDUxOV5BMl5BanBnXkFtZTgwOTAxMjE1NjE@._V1_SX300.jpg,"The giant, man-eating Graboids are back and even deadlier than before, terrorizing the inhabitants of a South African wildlife reserve as they attack from below-and above."
